,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,1.0012588245255793,0.9555322281123558,0.8495828655531783,0.9861094274216371,0.8631163632991984,0.8890176991771903,0.9314768726405792,0.9891090014405843,1.0562026768864297,0.8675308521391016,0.6514603019860057,0.9544516991197562,0.6538781178956816,0.7132222026331567,0.7700153456432016,0.9300012192207697,1.1072427627059924,0.8378392431470916,0.5632398306790183,0.9391870865329895,0.5850733664600101,0.6401206842979689,0.6990531655289438,0.9118718818594966,0.0001790363317295366,-0.0002707191266325683,-0.0007291488636410379,-0.0001015240625492662,-0.0006926988873789482,-0.0006008001931586496,-0.0005024154164792257,-0.00014712540591069008,621.6792142783347,537.1998668565384,429.7190739896985,578.0329715889638,433.38198313488243,462.2723605465517,493.45198620263216,568.8663520354949
1,0.9763873145833137,0.8871424541937314,0.40982733774998154,0.6386397920834214,0.514603277132904,0.7453008914243108,0.6328719982128647,0.8745401398278577,0.9936750560053903,0.7394938652166134,0.16730403383285633,0.42773564316116386,0.21763027072227714,0.5247270173989083,0.4338128414197351,0.6122571724427529,1.0478004155443708,0.7020580126461998,0.13158992990633114,0.3791821359465322,0.1791674530416409,0.47757392401465965,0.39226685676986844,0.5366185170462018,7.980035984035184e-05,-0.0004973989772183642,-0.001449766394146359,-0.0010364238131109625,-0.0013703381418336547,-0.0008721637328636729,-0.0010145795379467944,-0.0007735917912417333,591.7235851110468,472.3750079190686,148.3212861181857,298.1326246131764,189.3831799889708,358.21219828241794,299.403402782082,419.04258768414957
2,1.0327615606001592,1.002662264187397,0.9711788114218127,0.9883267346025393,0.9791489363846047,0.9887458028523176,0.986499376275685,1.0053159998848493,1.1644783970824966,0.9621142912671707,0.8774654071464822,0.973639516970459,0.905491956673921,0.9641033232336954,0.9466855951361258,0.9543899661063111,1.26267743602621,0.9417295226729513,0.8351477704532322,0.9731941591629456,0.8707893679980053,0.9421201393895653,0.922902711809089,0.9190062242224212,0.000438526604384324,-9.727959486986429e-05,-0.0002752124032500297,-4.475098637237796e-05,-0.00021571057095491598,-9.662748015097614e-05,-0.00012870999697981803,-0.00013521498460363743,671.2123322350175,584.407304583011,544.304351257729,586.1345566291103,557.0911752624902,582.4194297942472,575.012661953683,581.8596833073834
3,0.9680430224603006,0.9700411632445004,0.7901012358603965,0.9812993544418643,0.8076134986075343,0.827197641724248,0.8962251127638333,0.9332613502372159,0.9237808655747124,0.819757835908579,0.5722874717230468,0.9603588232238468,0.5859567924958827,0.5961843674288239,0.7092503400882886,0.772507618484228,0.94384343563763,0.7748704779513192,0.5195150768860985,0.9666261695772252,0.5307006375791741,0.5025321926293006,0.6400722726234613,0.7252970175503564,-9.375052481197002e-05,-0.00037584227387091947,-0.0008021451137126903,-5.5715910555550506e-05,-0.0007834713896841836,-0.0008304971742415683,-0.0006008810139842048,-0.00045860264181910455,562.1490290041264,521.023931773356,386.17547832285504,579.4200870931229,395.1400664010706,403.16200922006453,462.12512245177027,494.7926689323593
4,0.9143493824984563,0.740614158408747,0.2782546367151739,0.9704921217151059,0.39290405904658804,0.7480703247766222,0.4551931064086579,0.5931071768942762,0.9023728357450506,0.529610391708006,0.06089324915213919,0.8681440371592264,0.10576278395822422,0.48454529822980064,0.21954810565220056,0.2749165958148164,0.9411516069260475,0.4900430095323484,0.05730254627897358,0.8101207483257682,0.08542099892911358,0.43983410614795787,0.19251470690701247,0.21888644658961354,-9.824439578289233e-05,-0.0008513472294952439,-0.0015737853985325963,-0.000316993742360988,-0.0015268430735741,-0.0009351684371486516,-0.0013480555811235205,-0.001304029304524852,542.8484349942485,359.2219668601857,79.47957573075101,540.4509788325488,120.34321489314266,342.71226719417086,178.26160618915827,227.97863048148696
5,0.9413524184367974,0.8843356614634976,0.4926313595157641,0.9545345068611717,0.6328396483277404,0.7703483695850311,0.692734394478363,0.826406945329752,0.9423681776344556,0.7394805269793511,0.17385807314822288,0.813734908246732,0.2546092477471094,0.4901127532938029,0.3982613951689695,0.5660637034637975,1.0019791091476282,0.7074435315644345,0.13750372315232903,0.7494846691328143,0.20875544796821954,0.4370220979754355,0.3493689716456847,0.5009137010676967,3.304021949295863e-06,-0.0004884081276052846,-0.001439893617441853,-0.0004182225890937991,-0.001320942490871082,-0.000939862941610291,-0.0010861953728786566,-0.0008331991634929937,564.2167651865677,471.80562131865815,167.50074930086586,515.5261223363609,227.80725104040772,349.3962641855396,297.17675247743756,390.95641360093543
6,0.9283267190201837,0.6599050989006109,0.17204704656642694,0.9921055099262425,0.35324522018699706,0.7560231514493216,0.430917836995945,0.5973517527678519,1.0020705923299125,0.4756074900302588,0.05272345160231253,0.9373133526357528,0.09082931184947278,0.49357340058824845,0.20995209431098347,0.25551939280813385,1.0484695289775186,0.4367414963984188,0.05191033491280215,0.8940312664288437,0.07384606468733622,0.44455868440773244,0.18541241701380892,0.19877942141398486,8.091741064694249e-05,-0.0009403313916553946,-0.001582787420846741,-0.0001769094049601942,-0.0015461668369159652,-0.0009272809943109652,-0.0013599124924644247,-0.0013375969592420958,585.4693459715132,321.5056450440266,54.97283478675399,572.3994274063349,106.44384574484481,347.91171118295983,169.5716989150755,221.07871796611695
7,0.9143493824984563,0.740614158408747,0.2782546367151739,0.9704921217151059,0.39290405904658804,0.7480703247766222,0.4551931064086579,0.5931071768942762,0.9023728357450506,0.529610391708006,0.06089324915213919,0.8681440371592264,0.10576278395822422,0.48454529822980064,0.21954810565220056,0.2749165958148164,0.9411516069260475,0.4900430095323484,0.05730254627897358,0.8101207483257682,0.08542099892911358,0.43983410614795787,0.19251470690701247,0.21888644658961354,-9.824439578289233e-05,-0.0008513472294952439,-0.0015737853985325963,-0.000316993742360988,-0.0015268430735741,-0.0009351684371486516,-0.0013480555811235205,-0.001304029304524852,542.8484349942485,359.2219668601857,79.47957573075101,540.4509788325488,120.34321489314266,342.71226719417086,178.26160618915827,227.97863048148696
8,0.9432232718197031,0.9028446954151674,0.9483260429839252,1.0099724316804226,0.9524767270810425,0.8265742779123733,0.9359966352354975,0.9238632686177306,0.9546133401589233,0.788892621232163,0.8740855956759542,0.9994208637845787,0.8516891562597669,0.58847146602126,0.8105609129158933,0.8311719612667012,0.9919545615321516,0.7524460125437457,0.8405439690472533,0.9850437800712305,0.8060933846551753,0.49914050465922105,0.7561257844936342,0.8017862483242226,-1.3431449862852157e-05,-0.00041327877705551645,-0.0002662037244620146,-2.4968647627328046e-05,-0.000323717220942946,-0.00083615942460898,-0.0004071355851525305,-0.0003309077657358554,569.4940131467438,495.2497645696268,538.3791748826437,600.7703099598803,530.2679612277875,399.95387173864896,510.54562932120933,516.3405451060644
9,0.9580540883514975,0.8698453888084269,0.4367974847042163,0.6673572939748317,0.5431830652510079,0.7901699434181757,0.6619960905496182,0.8379585339321612,0.969036202113556,0.7427797946199918,0.18284924086657092,0.4572267541443512,0.23485837988328914,0.5466248586257947,0.4510390063147191,0.5676395336746213,1.0180535702521674,0.7075322944167783,0.13650017975760106,0.39138847885848393,0.18943536367288702,0.49262382993162807,0.4008400815458034,0.5016600126335872,3.0139516280746847e-05,-0.000488259942542941,-0.0014415689820407311,-0.001016045945144435,-0.0013531963878582866,-0.0008470386812493684,-0.0010002669757165213,-0.000831953234334579,578.2162717305957,470.22722946247416,159.93094319759282,315.66646621327743,201.98524732168087,375.93762021898715,312.11440059503855,393.89669024996397
