,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,-0.005229890715704246,-0.00039800300454932063,0.07938169161470504,0.018256045494396092,0.06976873686105273,-0.03411604452200104,0.0021561668834932345,-0.007615839455815598,-0.019366392356487593,0.004955741910403772,0.20400937835069538,0.04888174973026616,0.24732525637534444,-0.0174758077543216,0.0064533306470742876,0.02698714596524694,-0.027909500000000004,0.00871129999999995,0.2600617000000002,0.05690400000000029,0.32919460000000034,0.008810000000000207,0.009039799999999987,0.05503010000000019,-4.6593489148580974e-05,1.4543071786310433e-05,0.0004341597662771288,9.499833055091868e-05,0.0005495736227045081,1.4707846410684818e-05,1.5091485809682782e-05,9.186994991652787e-05,-8.778580335735889,1.8983405132516453,97.35005881321916,23.175456990985687,112.71925262234835,-13.817937006128844,3.0080457355283663,9.244175444935646,15.4
1,-0.0036175971824734103,-0.0004413190417888019,0.023246188017429715,0.008550562070944906,0.024812303162555782,0.012469837828502884,0.00090602478916222,-0.00420227421432832,-0.016027829048960846,0.006833136770731961,0.10550458419264991,0.019393963159538473,0.1173356892452513,0.04056686661816286,0.003720641451106236,0.038325398622891985,-0.02399749999999999,0.010683600000000015,0.1467137999999999,0.01972440000000031,0.16364399999999946,0.06620689999999985,0.005490200000000028,0.06959270000000006,-4.00626043405676e-05,1.783572621035061e-05,0.00024493121869782953,3.29288814691157e-05,0.00027319532554257006,0.00011052904841402311,9.165609348914906e-06,0.00011618146911519209,-7.122652306079021,2.639649099935024,46.77771438054591,9.457835478004371,51.814914330611664,18.687610762965726,1.6667164382749373,14.45490825629113,15.0
2,0.006360506022726614,0.03443879517887691,0.884567889668798,0.01998642724367103,0.7024461372537613,0.3164702844520615,0.04115603610230444,0.20435559423495037,0.005608025184971074,0.07699618192881695,2.0587157398109515,0.0899310671921671,1.7895753367044345,0.8548558833146005,0.11495422515923151,0.6712921259900715,-0.001183400000000015,0.09013890000000002,2.3347053,0.13343310000000042,1.9942047999999994,1.0024763999999995,0.13941579999999998,0.8368254999999998,-1.975626043405701e-06,0.00015048230383973293,0.0038976716193656093,0.00022275976627712923,0.0033292233722871443,0.001673583305509181,0.00023274757929883134,0.0013970375626043401,3.5159029785337497,37.64116235730218,999.23252120814,39.902995775601056,855.3222597325256,404.7351720162526,54.14318938415349,308.9695564930187,15.4
3,-0.0031417025484798272,0.013478558215461489,0.08668368511458421,-0.005763168594547469,0.04014043258326497,0.015972822717745232,0.00014990904503332138,0.0033316440304904126,-0.018724642241143508,0.025657024834693856,0.18361675712943357,0.0001867054973262,0.15982608376741417,0.07687895815129117,0.004955441287891664,0.024539641544065488,-0.026495799999999986,0.03136119999999998,0.22676050000000025,0.006081599999999909,0.21818099999999996,0.1199551999999997,0.008547000000000013,0.04526640000000004,-4.423338898163604e-05,5.235592654424036e-05,0.0003785651085141907,1.0152921535893004e-05,0.00036424207011686135,0.00020025909849749534,1.4268781302170306e-05,7.55699499165276e-05,-8.104949506153364,12.942840976969851,90.67005962469025,-1.080992319979014,71.84942952361861,33.88617020406553,2.0078848241633294,10.45955222372428,15.1
4,0.0020869060688762865,0.009515933171444821,0.005678051494636413,0.009424691088281744,0.024613718883947887,0.17963852184680398,0.003530685760471093,0.03315740845962902,0.002288181190007023,0.040199698602466506,0.06743655812613165,0.029392471010558297,0.13766830305596403,0.590796368262434,0.013150639418590295,0.13926398041830323,-0.0018407999999999897,0.052104399999999995,0.09750250000000027,0.03658819999999996,0.19375609999999943,0.7885021999999995,0.01840899999999998,0.1727825999999999,-3.0731218697829544e-06,8.698564273789648e-05,0.00016277545909849795,6.108213689482464e-05,0.0003234659432387303,0.0013163642737896485,3.073288814691149e-05,0.0002884517529215357,1.3335740897780677,17.957013875275543,28.061482299379918,13.623632521879667,59.89318694917515,271.8520005743344,5.957188419530336,62.25068255924709,15.0
5,0.006638084498051967,0.028600377304013165,0.7950757120969062,0.056260902539388855,0.6219976517136881,0.3409089405457696,0.04338179663293444,0.19129151063630548,0.006485133616138098,0.07174631135692805,2.0205587426960223,0.29192497651425026,1.712907609224472,0.8892359174129058,0.11943077266629423,0.6643619951680444,-0.0010189000000000031,0.08438559999999995,2.3314186,0.3787675000000006,1.9406209999999995,1.0166449000000006,0.1421117,0.8301194999999999,-1.701001669449087e-06,0.0001408774624373956,0.003892184641068448,0.0006323330550918207,0.0032397679465776285,0.0016972368948247089,0.00023724824707846412,0.0013858422370617695,3.922179796065634,34.37640720357387,966.0729301977908,127.83278736357789,808.5922635325256,423.3678326243161,56.377612543104604,303.588040444479,15.4
6,0.008413007862057923,0.09412270066223519,2.2120887017923523,0.0058991941146266345,1.4694258566841316,0.3590457218853668,0.10522071270777188,0.5812155219567835,-0.0001534761625535344,0.18618599892017845,3.091967242493549,0.04814105070550581,2.5842800208976087,0.876481526793448,0.2274993001860091,1.5613033644890655,-0.004997000000000015,0.21509069999999997,3.105721,0.08264380000000005,2.7104886999999995,0.9996824999999996,0.2599952,1.8518270999999995,-8.342237061769641e-06,0.0003590829716193656,0.00518484307178631,0.00013796961602671127,0.00452502287145242,0.0016689190317195318,0.0004340487479131886,0.0030915310517529208,1.6237096073901711,93.1913943505184,1677.6517768558897,20.394937205127647,1326.2419353458695,421.9019138444527,111.91386501595812,739.8385366369826,15.4
7,0.005410337484939218,0.027278070520009908,0.15818768482320256,0.03939691799510055,0.16644286235296624,0.3241105925091333,0.027931999645245013,0.08801906086841982,0.0015332601099500604,0.06601366167904384,0.49090681378406287,0.08304964831772278,0.6705390248187568,0.8501682703334389,0.09630906258747735,0.29164534067127645,-0.005292599999999981,0.07860059999999996,0.6630564000000001,0.10006680000000046,0.8879114999999995,1.0382433000000002,0.1280749,0.36841229999999925,-8.835726210350551e-06,0.0001312196994991652,0.0011069388981636062,0.0001670564273789657,0.001482323038397328,0.0017332943238731221,0.00021381452420701167,0.0006150455759599319,1.6980178409678675,31.821778475619517,227.66873427826576,41.0492095261092,301.060226648096,404.3703049852022,44.045987514039965,134.07774229219456,15.4
8,-0.004334183202122681,0.00300508075540839,0.06729907578633952,0.008814168321863046,0.07869867424528575,0.012127101542615891,0.0007874209339045851,0.0007324022015700072,-0.016680245925745303,0.010331560765449688,0.23566886249683333,0.02451044587646856,0.3607456342960418,0.04258453738748365,0.009586794848863236,0.09553891048957336,-0.02347150000000002,0.014201199999999997,0.34056839999999966,0.028764299999999743,0.49799949999999993,0.06725910000000024,0.015351699999999989,0.1615068999999998,-3.918447412353927e-05,2.370818030050083e-05,0.000568561602671118,4.802053422370575e-05,0.0008313848080133555,0.0001122856427378969,2.5628881469115174e-05,0.0002696275459098494,-7.527199260722657,4.726539857261555,107.55707595600123,11.552629864960034,159.78898881747384,19.42560571351665,3.984526276326211,38.281291186143335,15.7
9,-0.004334183202122681,0.00300508075540839,0.06729907578633952,0.008814168321863046,0.07869867424528575,0.012127101542615891,0.0007874209339045851,0.0007324022015700072,-0.016680245925745303,0.010331560765449688,0.23566886249683333,0.02451044587646856,0.3607456342960418,0.04258453738748365,0.009586794848863236,0.09553891048957336,-0.02347150000000002,0.014201199999999997,0.34056839999999966,0.028764299999999743,0.49799949999999993,0.06725910000000024,0.015351699999999989,0.1615068999999998,-3.918447412353927e-05,2.370818030050083e-05,0.000568561602671118,4.802053422370575e-05,0.0008313848080133555,0.0001122856427378969,2.5628881469115174e-05,0.0002696275459098494,-7.527199260722657,4.726539857261555,107.55707595600123,11.552629864960034,159.78898881747384,19.42560571351665,3.984526276326211,38.281291186143335,15.7
10,0.0025187975742971026,0.016595833068145063,0.41181879666991833,0.024062814495544985,0.4534677410767622,0.21936458689533045,0.0250977068834372,0.11068803024815138,0.0012229462475306584,0.05266272558745833,1.4596319246576934,0.17725449700783244,1.45117161752009,0.7080123056213868,0.08423414905057243,0.44497394406054464,-0.004569200000000009,0.06512209999999999,1.8157307999999996,0.2915215,1.7071525999999997,0.8693057000000008,0.10752899999999999,0.5891243000000002,-7.628046744574306e-06,0.00010871803005008346,0.003031270116861435,0.0004866803005008347,0.002850004340567612,0.00145126160267112,0.0001795141903171953,0.0009835130217028384,0.995222613871684,24.351695798612347,665.3086637970614,75.56860095224198,670.308618923388,326.643186777621,38.659436496916435,199.83262152384816,15.0
11,-0.004334183202122681,0.00300508075540839,0.06729907578633952,0.008814168321863046,0.07869867424528575,0.012127101542615891,0.0007874209339045851,0.0007324022015700072,-0.016680245925745303,0.010331560765449688,0.23566886249683333,0.02451044587646856,0.3607456342960418,0.04258453738748365,0.009586794848863236,0.09553891048957336,-0.02347150000000002,0.014201199999999997,0.34056839999999966,0.028764299999999743,0.49799949999999993,0.06725910000000024,0.015351699999999989,0.1615068999999998,-3.918447412353927e-05,2.370818030050083e-05,0.000568561602671118,4.802053422370575e-05,0.0008313848080133555,0.0001122856427378969,2.5628881469115174e-05,0.0002696275459098494,-7.527199260722657,4.726539857261555,107.55707595600123,11.552629864960034,159.78898881747384,19.42560571351665,3.984526276326211,38.281291186143335,15.7
12,-0.004334183202122681,0.00300508075540839,0.06729907578633952,0.008814168321863046,0.07869867424528575,0.012127101542615891,0.0007874209339045851,0.0007324022015700072,-0.016680245925745303,0.010331560765449688,0.23566886249683333,0.02451044587646856,0.3607456342960418,0.04258453738748365,0.009586794848863236,0.09553891048957336,-0.02347150000000002,0.014201199999999997,0.34056839999999966,0.028764299999999743,0.49799949999999993,0.06725910000000024,0.015351699999999989,0.1615068999999998,-3.918447412353927e-05,2.370818030050083e-05,0.000568561602671118,4.802053422370575e-05,0.0008313848080133555,0.0001122856427378969,2.5628881469115174e-05,0.0002696275459098494,-7.527199260722657,4.726539857261555,107.55707595600123,11.552629864960034,159.78898881747384,19.42560571351665,3.984526276326211,38.281291186143335,15.7
13,0.0022745365413852775,-0.0002781023286973791,0.11646653697085574,0.009322170708789893,0.19894568298852747,0.19053639920453982,0.008042386146874823,0.03148692666168473,0.005323489199033827,0.02757660113215185,0.3759624816486432,0.02780750258267592,0.5802271012515682,0.5320676681339639,0.02660924654568294,0.15373281665082725,0.002531600000000009,0.03698290000000001,0.47768330000000014,0.03579920000000003,0.7163777999999998,0.7011904999999998,0.0349116,0.19802920000000013,4.2263772954925024e-06,6.174106844741237e-05,0.0007974679465776296,5.976494156928219e-05,0.0011959562604340565,0.0011706018363939897,5.828313856427379e-05,0.0003305996661101838,2.5830371878905845,10.956528537121272,173.43945840362838,12.969535574828333,271.52178819833273,250.58375184449324,12.234720047648143,67.69149739266788,17.0
14,0.02478824718959517,0.027588037805190875,0.5101211372293872,0.011331680615509869,0.538387266196465,0.3866262116590379,0.030206828855868947,0.2125143804537688,0.03991208264119628,0.0615437787009803,1.4458348860396524,0.021805691374364295,1.4430809194095269,0.8469759880853495,0.08010354373613694,0.442884892886817,0.027383300000000027,0.07202500000000002,1.7749681000000004,0.023537499999999767,1.6852601000000003,0.9605633000000005,0.09838980000000001,0.4907012999999998,4.5715025041736275e-05,0.00012024207011686147,0.002963218864774625,3.929465776293784e-05,0.002813455926544241,0.0016036115191986652,0.00016425676126878132,0.0008192008347245405,20.908790844397537,30.099106541430302,679.4706978117385,10.976843922847692,684.0671909531038,415.63535591594757,38.033588365628546,219.41148259548058,15.9
15,0.011230378613969744,0.03455034995619219,0.689644812132056,0.023702406464940737,0.6503499354463489,0.42195925307155313,0.04185714372624003,0.2217822633136511,0.01020315588803909,0.0774939499856697,1.706883957379149,0.09583381885021595,1.5799929498708778,0.9430587710209634,0.10263348793384602,0.6454089571179822,0.002761500000000014,0.08859349999999999,2.0282582,0.12814060000000005,1.7958126,1.0565863999999996,0.12462289999999995,0.7857403000000003,4.610183639399022e-06,0.0001479023372287145,0.003386073789649415,0.00021392420701168622,0.0029980176961602674,0.0017639171953255418,0.00020805158597662763,0.0013117534223706182,6.325957328009584,37.86335323550632,819.6684162780712,43.00993853307454,761.1692607376202,461.087065822696,49.36251246878639,302.12716535992286,15.4
